,date,median_list_price_yoy,year,DATE,FED RATES,Mtg30,Mtg15,FHA 30,Jumbo30
650,11/30/2020,0.14025974,2020,2020-11,0.09,3.92,2.28,2.802,2.933
651,11/30/2020,0.14025974,2020,2020-10,0.09,3.95,2.32,2.951,3.033
652,11/30/2020,0.14025974,2020,2020-08,0.1,3.94,2.46,3.006,3.187
653,11/30/2020,0.14025974,2020,2020-07,0.09,3.94,2.51,2.964,3.181
654,11/30/2020,0.14025974,2020,2020-09,0.09,3.9,2.4,2.994,3.071
655,11/30/2020,0.14025974,2020,2020-05,0.05,3.91,2.62,3.31,3.475
656,11/30/2020,0.14025974,2020,2020-04,0.05,3.85,2.77,3.301,3.561
657,11/30/2020,0.14025974,2020,2020-03,0.65,3.83,2.92,3.513,3.713
658,11/30/2020,0.14025974,2020,2020-02,1.58,3.83,2.95,3.687,3.581
659,11/30/2020,0.14025974,2020,2020-06,0.08,3.88,2.59,3.158,3.31
660,12/31/2020,0.130966667,2020,2020-01,1.55,3.78,3,3.834,3.735
661,12/31/2020,0.130966667,2020,2020-12,0.09,3.9,2.17,2.71,2.822
662,12/31/2020,0.130966667,2020,2020-11,0.09,3.92,2.28,2.802,2.933
663,12/31/2020,0.130966667,2020,2020-10,0.09,3.95,2.32,2.951,3.033
664,12/31/2020,0.130966667,2020,2020-08,0.1,3.94,2.46,3.006,3.187
665,12/31/2020,0.130966667,2020,2020-07,0.09,3.94,2.51,2.964,3.181
666,12/31/2020,0.130966667,2020,2020-09,0.09,3.9,2.4,2.994,3.071
667,12/31/2020,0.130966667,2020,2020-05,0.05,3.91,2.62,3.31,3.475
668,12/31/2020,0.130966667,2020,2020-04,0.05,3.85,2.77,3.301,3.561
669,12/31/2020,0.130966667,2020,2020-03,0.65,3.83,2.92,3.513,3.713
670,12/31/2020,0.130966667,2020,2020-02,1.58,3.83,2.95,3.687,3.581
671,12/31/2020,0.130966667,2020,2020-06,0.08,3.88,2.59,3.158,3.31
672,12/31/2020,0.132875055,2020,2020-01,1.55,3.78,3,3.834,3.735
673,12/31/2020,0.132875055,2020,2020-12,0.09,3.9,2.17,2.71,2.822
674,12/31/2020,0.132875055,2020,2020-11,0.09,3.92,2.28,2.802,2.933
675,12/31/2020,0.132875055,2020,2020-10,0.09,3.95,2.32,2.951,3.033
676,12/31/2020,0.132875055,2020,2020-08,0.1,3.94,2.46,3.006,3.187
677,12/31/2020,0.132875055,2020,2020-07,0.09,3.94,2.51,2.964,3.181
678,12/31/2020,0.132875055,2020,2020-09,0.09,3.9,2.4,2.994,3.071
679,12/31/2020,0.132875055,2020,2020-05,0.05,3.91,2.62,3.31,3.475
680,12/31/2020,0.132875055,2020,2020-04,0.05,3.85,2.77,3.301,3.561
681,12/31/2020,0.132875055,2020,2020-03,0.65,3.83,2.92,3.513,3.713
682,12/31/2020,0.132875055,2020,2020-02,1.58,3.83,2.95,3.687,3.581
683,12/31/2020,0.132875055,2020,2020-06,0.08,3.88,2.59,3.158,3.31
684,12/31/2020,0.097449073,2020,2020-01,1.55,3.78,3,3.834,3.735
685,12/31/2020,0.097449073,2020,2020-12,0.09,3.9,2.17,2.71,2.822
686,12/31/2020,0.097449073,2020,2020-11,0.09,3.92,2.28,2.802,2.933
687,12/31/2020,0.097449073,2020,2020-10,0.09,3.95,2.32,2.951,3.033
688,12/31/2020,0.097449073,2020,2020-08,0.1,3.94,2.46,3.006,3.187
689,12/31/2020,0.097449073,2020,2020-07,0.09,3.94,2.51,2.964,3.181
690,12/31/2020,0.097449073,2020,2020-09,0.09,3.9,2.4,2.994,3.071
691,12/31/2020,0.097449073,2020,2020-05,0.05,3.91,2.62,3.31,3.475
692,12/31/2020,0.097449073,2020,2020-04,0.05,3.85,2.77,3.301,3.561
693,12/31/2020,0.097449073,2020,2020-03,0.65,3.83,2.92,3.513,3.713
694,12/31/2020,0.097449073,2020,2020-02,1.58,3.83,2.95,3.687,3.581
695,12/31/2020,0.097449073,2020,2020-06,0.08,3.88,2.59,3.158,3.31
696,12/31/2020,0.115303615,2020,2020-01,1.55,3.78,3,3.834,3.735
697,12/31/2020,0.115303615,2020,2020-12,0.09,3.9,2.17,2.71,2.822
698,12/31/2020,0.115303615,2020,2020-11,0.09,3.92,2.28,2.802,2.933
699,12/31/2020,0.115303615,2020,2020-10,0.09,3.95,2.32,2.951,3.033
700,12/31/2020,0.115303615,2020,2020-08,0.1,3.94,2.46,3.006,3.187
701,12/31/2020,0.115303615,2020,2020-07,0.09,3.94,2.51,2.964,3.181
702,12/31/2020,0.115303615,2020,2020-09,0.09,3.9,2.4,2.994,3.071
703,12/31/2020,0.115303615,2020,2020-05,0.05,3.91,2.62,3.31,3.475
704,12/31/2020,0.115303615,2020,2020-04,0.05,3.85,2.77,3.301,3.561
705,12/31/2020,0.115303615,2020,2020-03,0.65,3.83,2.92,3.513,3.713
706,12/31/2020,0.115303615,2020,2020-02,1.58,3.83,2.95,3.687,3.581
707,12/31/2020,0.115303615,2020,2020-06,0.08,3.88,2.59,3.158,3.31
708,12/31/2020,0.103896104,2020,2020-01,1.55,3.78,3,3.834,3.735
709,12/31/2020,0.103896104,2020,2020-12,0.09,3.9,2.17,2.71,2.822
710,12/31/2020,0.103896104,2020,2020-11,0.09,3.92,2.28,2.802,2.933
711,12/31/2020,0.103896104,2020,2020-10,0.09,3.95,2.32,2.951,3.033
712,12/31/2020,0.103896104,2020,2020-08,0.1,3.94,2.46,3.006,3.187
